id,skill_area,type,difficulty,question_text,image_url,options,correct_answer,explanation,marks
Q0946,critical_thinking,case_study,hard,Sample question 946 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_946.png,,subjective,Sample explanation for question 946.,10
Q0947,critical_thinking,case_study,medium,Sample question 947 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_947.png,,subjective,Sample explanation for question 947.,6
Q0948,data_interpretation,quiz,hard,Sample question 948 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_948.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 948.,10
Q0949,data_interpretation,quiz,medium,Sample question 949 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_949.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 949.,6
Q0950,critical_thinking,case_study,medium,Sample question 950 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_950.png,,subjective,Sample explanation for question 950.,6
Q0951,statistics,quiz,medium,Sample question 951 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 951.,6
Q0952,data_interpretation,quiz,easy,Sample question 952 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_952.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 952.,4
Q0953,critical_thinking,case_study,hard,Sample question 953 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_953.png,,subjective,Sample explanation for question 953.,10
Q0954,critical_thinking,case_study,hard,Sample question 954 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_954.png,,subjective,Sample explanation for question 954.,10
Q0955,statistics,quiz,hard,Sample question 955 for Statistics (hard).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 955.,10
Q0956,critical_thinking,case_study,medium,Sample question 956 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_956.png,,subjective,Sample explanation for question 956.,6
Q0957,statistics,quiz,easy,Sample question 957 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 957.,4
Q0958,statistics,quiz,easy,Sample question 958 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 958.,4
Q0959,data_interpretation,quiz,easy,Sample question 959 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_959.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 959.,4
Q0960,statistics,quiz,easy,Sample question 960 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 960.,4
Q0961,critical_thinking,case_study,easy,Sample question 961 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_961.png,,subjective,Sample explanation for question 961.,4
Q0962,statistics,quiz,easy,Sample question 962 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 962.,4
Q0963,critical_thinking,case_study,medium,Sample question 963 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_963.png,,subjective,Sample explanation for question 963.,6
Q0964,statistics,quiz,medium,Sample question 964 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 964.,6
Q0965,data_interpretation,quiz,hard,Sample question 965 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_965.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 965.,10
Q0966,data_interpretation,quiz,easy,Sample question 966 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_966.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 966.,4
Q0967,data_interpretation,quiz,easy,Sample question 967 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_967.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 967.,4
Q0968,data_interpretation,quiz,easy,Sample question 968 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_968.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 968.,4
Q0969,critical_thinking,case_study,medium,Sample question 969 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_969.png,,subjective,Sample explanation for question 969.,6
Q0970,critical_thinking,case_study,hard,Sample question 970 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_970.png,,subjective,Sample explanation for question 970.,10
Q0971,statistics,quiz,medium,Sample question 971 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 971.,6
Q0972,statistics,quiz,medium,Sample question 972 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 972.,6
Q0973,statistics,quiz,medium,Sample question 973 for Statistics (medium).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 973.,6
Q0974,critical_thinking,case_study,medium,Sample question 974 for Critical Thinking (medium).,https://example.com/assets/images/critical_thinking_974.png,,subjective,Sample explanation for question 974.,6
Q0975,data_interpretation,quiz,easy,Sample question 975 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_975.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 975.,4
Q0976,data_interpretation,quiz,hard,Sample question 976 for Data Interpretation (hard).,https://example.com/assets/images/data_interpretation_976.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 976.,10
Q0977,pattern_recognition,visual_sequence,easy,Sample question 977 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_977.png,"['Option A','Option B','Option C','Option D']",Option A,Sample explanation for question 977.,4
Q0978,pattern_recognition,visual_sequence,medium,Sample question 978 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_978.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 978.,6
Q0979,pattern_recognition,visual_sequence,easy,Sample question 979 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_979.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 979.,4
Q0980,data_interpretation,quiz,medium,Sample question 980 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_980.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 980.,6
Q0981,statistics,quiz,easy,Sample question 981 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 981.,4
Q0982,critical_thinking,case_study,easy,Sample question 982 for Critical Thinking (easy).,https://example.com/assets/images/critical_thinking_982.png,,subjective,Sample explanation for question 982.,4
Q0983,pattern_recognition,visual_sequence,easy,Sample question 983 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_983.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 983.,4
Q0984,pattern_recognition,visual_sequence,medium,Sample question 984 for Pattern Recognition (medium).,https://example.com/assets/images/pattern_recognition_984.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 984.,6
Q0985,data_interpretation,quiz,medium,Sample question 985 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_985.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 985.,6
Q0986,data_interpretation,quiz,easy,Sample question 986 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_986.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 986.,4
Q0987,pattern_recognition,visual_sequence,easy,Sample question 987 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_987.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 987.,4
Q0988,data_interpretation,quiz,easy,Sample question 988 for Data Interpretation (easy).,https://example.com/assets/images/data_interpretation_988.png,"['Option A','Option B','Option C','Option D']",Option D,Sample explanation for question 988.,4
Q0989,critical_thinking,case_study,hard,Sample question 989 for Critical Thinking (hard).,https://example.com/assets/images/critical_thinking_989.png,,subjective,Sample explanation for question 989.,10
Q0990,data_interpretation,quiz,medium,Sample question 990 for Data Interpretation (medium).,https://example.com/assets/images/data_interpretation_990.png,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 990.,6
Q0991,pattern_recognition,visual_sequence,easy,Sample question 991 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_991.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 991.,4
Q0992,statistics,quiz,easy,Sample question 992 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option B,Sample explanation for question 992.,4
Q0993,pattern_recognition,visual_sequence,easy,Sample question 993 for Pattern Recognition (easy).,https://example.com/assets/images/pattern_recognition_993.png,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 993.,4
Q0994,statistics,quiz,easy,Sample question 994 for Statistics (easy).,,"['Option A','Option B','Option C','Option D']",Option C,Sample explanation for question 994.,4
